Entry	Entry Name	EC number	SUPFAM	Protein existence	Protein names	Gene Names	Organism	PDB	AlphaFoldDB	Date of last modification	Entry version	Taxonomic lineage	Super Kingdom	Is EC Complete
O29889	XPB_ARCFU	('5.6.2.4',)	('SSF52540',)	Evidence at protein level	DNA 3'-5' translocase XPB (AfXPB) (EC 5.6.2.4) (DNA repair protein RAD25)	xpb AF_0358	Archaeoglobus fulgidus (strain ATCC 49558 / DSM 4304 / JCM 9628 / NBRC 100126 / VC-16)	('2FWR', '2FZ4', '2FZL', '6P66')	O29889;	2025-06-18	156	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Archaeoglobi (class), Archaeoglobales (order), Archaeoglobaceae (family), Archaeoglobus (genus), Archaeoglobus fulgidus (species)	Archaea	True
O30640	MTBA_METBA	('2.1.1.247',)	('SSF51726',)	Evidence at protein level	Methylcobamide:CoM methyltransferase MtbA (EC 2.1.1.247) (MT2-A) (Methylcobamide:CoM methyltransferase II isozyme A) ([Methyl-Co(III) methylamine-specific corrinoid protein]:coenzyme M)	mtbA cmtA	Methanosarcina barkeri	()	O30640;	2025-06-18	100	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanosarcinales (order), Methanosarcinaceae (family), Methanosarcina (genus)	Archaea	True
O50131	ORNAT_PYRHO	('2.6.1.13',)	('SSF53383',)	Evidence at protein level	Ornithine aminotransferase (Orn-AT) (EC 2.6.1.13) (Ornithine delta-aminotransferase)	PH1423	Pyrococcus horikoshii (strain ATCC 700860 / DSM 12428 / JCM 9974 / NBRC 100139 / OT-3)	('7VNO', '7VNT', '7VO1')	O50131;	2025-06-18	138	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Thermococci (class), Thermococcales (order), Thermococcaceae (family), Pyrococcus (genus), Pyrococcus horikoshii (species)	Archaea	True
O54288	KDGA_SACSO	('4.1.2.55',)	('SSF51569',)	Evidence at protein level	2-dehydro-3-deoxy-phosphogluconate/2-dehydro-3-deoxy-6-phosphogalactonate aldolase (EC 4.1.2.55)		Saccharolobus solfataricus (Sulfolobus solfataricus)	('1W37', '1W3I', '1W3N', '1W3T', '2YDA', '6G3Z', '6GSO', '6GT8', '6GV2', '6H2R', '6H2S', '6H7R', '6H7S')	O54288;	2025-02-05	99	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus)	Archaea	True
O57693	GAPN_THETE	('1.2.1.90',)	('SSF53720',)	Evidence at protein level	NAD(P)-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.90) (Glyceraldehyde phosphate dehydrogenase (NAD(P))) (GAPN)	gapN	Thermoproteus tenax	('1KY8', '1UXN', '1UXP', '1UXQ', '1UXR', '1UXT', '1UXU', '1UXV')	O57693;	2025-02-05	103	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Thermoproteales (order), Thermoproteaceae (family), Thermoproteus (genus)	Archaea	True
O57767	NADA_PYRHO	('2.5.1.72',)	('SSF142754',)	Evidence at protein level	Quinolinate synthase (QS) (EC 2.5.1.72)	nadA PH0013	Pyrococcus horikoshii (strain ATCC 700860 / DSM 12428 / JCM 9974 / NBRC 100139 / OT-3)	('1WZU', '4ZK6', '5KTM', '5KTN', '5KTO', '5KTP', '5KTR', '5KTS', '5KTT', '6NSO', '6NSU', '6OR8', '6ORA')	O57767;	2025-06-18	138	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Thermococci (class), Thermococcales (order), Thermococcaceae (family), Pyrococcus (genus), Pyrococcus horikoshii (species)	Archaea	True
O57878	BARAC_PYRHO	('5.1.1.10',)	('SSF53383',)	Evidence at protein level	Broad substrate specificity amino-acid racemase (BAR) (EC 5.1.1.10)	PH0138	Pyrococcus horikoshii (strain ATCC 700860 / DSM 12428 / JCM 9974 / NBRC 100139 / OT-3)	()	O57878;	2025-02-05	128	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Thermococci (class), Thermococcales (order), Thermococcaceae (family), Pyrococcus (genus), Pyrococcus horikoshii (species)	Archaea	True
O58523	TYW2_PYRHO	('2.5.1.114',)	('SSF53335',)	Evidence at protein level	tRNA(Phe) (4-demethylwyosine(37)-C(7)) aminocarboxypropyltransferase (EC 2.5.1.114) (PhTYW2) (tRNA wyosine derivatives biosynthesis protein Taw2)	taw2 PH0793	Pyrococcus horikoshii (strain ATCC 700860 / DSM 12428 / JCM 9974 / NBRC 100139 / OT-3)	('3A25', '3A26', '3K6R')	O58523;	2025-06-18	130	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Thermococci (class), Thermococcales (order), Thermococcaceae (family), Pyrococcus (genus), Pyrococcus horikoshii (species)	Archaea	True
O58801	NADK_PYRHO	('2.7.1.23',)	('SSF111331',)	Evidence at protein level	NAD kinase (EC 2.7.1.23) (ATP-dependent NAD kinase) (Poly(P)-dependent NAD kinase) (PPNK)	nadK PH1074	Pyrococcus horikoshii (strain ATCC 700860 / DSM 12428 / JCM 9974 / NBRC 100139 / OT-3)	()	O58801;	2025-06-18	133	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Thermococci (class), Thermococcales (order), Thermococcaceae (family), Pyrococcus (genus), Pyrococcus horikoshii (species)	Archaea	True
O58966	TDXH_PYRHO	('1.11.1.24',)	('SSF52833',)	Evidence at protein level	Peroxiredoxin (EC 1.11.1.24) (Thioredoxin peroxidase) (Thioredoxin-dependent peroxiredoxin)	ahpC PH1217	Pyrococcus horikoshii (strain ATCC 700860 / DSM 12428 / JCM 9974 / NBRC 100139 / OT-3)	('3W6G', '5XBQ', '5XBR', '6IU1')	O58966;	2025-06-18	135	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Thermococci (class), Thermococcales (order), Thermococcaceae (family), Pyrococcus (genus), Pyrococcus horikoshii (species)	Archaea	True
O59394	HICDH_PYRHO	('1.1.1.286',)	('SSF53659',)	Evidence at protein level	Isocitrate/homoisocitrate dehydrogenase (HICDH) (EC 1.1.1.286) (Beta-decarboxylating dehydrogenase)	PH1722	Pyrococcus horikoshii (strain ATCC 700860 / DSM 12428 / JCM 9974 / NBRC 100139 / OT-3)	()	O59394;	2025-02-05	120	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Thermococci (class), Thermococcales (order), Thermococcaceae (family), Pyrococcus (genus), Pyrococcus horikoshii (species)	Archaea	True
O59425	RNP1_PYRHO	('3.1.26.5',)	('SSF101744',)	Evidence at protein level	Ribonuclease P protein component 1 (RNase P component 1) (EC 3.1.26.5) (Rpp29)	rnp1 PH1771	Pyrococcus horikoshii (strain ATCC 700860 / DSM 12428 / JCM 9974 / NBRC 100139 / OT-3)	('1V76', '2ZAE')	O59425;	2025-06-18	127	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Thermococci (class), Thermococcales (order), Thermococcaceae (family), Pyrococcus (genus), Pyrococcus horikoshii (species)	Archaea	True
O59543	RNP3_PYRHO	('3.1.26.5',)	('SSF89550',)	Evidence at protein level	Ribonuclease P protein component 3 (RNase P component 3) (EC 3.1.26.5) (Rpp30)	rnp3 PH1877	Pyrococcus horikoshii (strain ATCC 700860 / DSM 12428 / JCM 9974 / NBRC 100139 / OT-3)	('1V77', '2CZV')	O59543;	2025-06-18	127	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Thermococci (class), Thermococcales (order), Thermococcaceae (family), Pyrococcus (genus), Pyrococcus horikoshii (species)	Archaea	True
O59651	KATG2_HALMA	('1.11.1.21',)	('SSF48113',)	Evidence at protein level	Catalase-peroxidase 2 (CP 2) (EC 1.11.1.21) (Peroxidase/catalase 2)	katG2 Hmcp rrnAC1171	Haloarcula marismortui (strain ATCC 43049 / DSM 3752 / JCM 8966 / VKM B-1809) (Halobacterium marismortui)	('1ITK', '3UW8', '3VLH', '3VLI', '3VLJ', '3VLK', '3VLL', '3VLM')	O59651;	2025-06-18	146	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Halobacteria (class), Halobacteriales (order), Haloarculaceae (family), Haloarcula (genus), Haloarcula marismortui (species)	Archaea	True
P06130	FDHB_METFO	('1.17.98.3',)	('SSF46548',)	Evidence at protein level	F420-dependent formate dehydrogenase subunit beta (EC 1.17.98.3)	fdhB	Methanobacterium formicicum	()	P06130;	2025-04-09	105	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Methanomada group (clade), Methanobacteria (class), Methanobacteriales (order), Methanobacteriaceae (family), Methanobacterium (genus)	Archaea	True
P11512	RPO1N_SULAC	('2.7.7.6',)	('SSF64484',)	Evidence at protein level	DNA-directed RNA polymerase subunit Rpo1N (EC 2.7.7.6) (DNA-directed RNA polymerase subunit A) (DNA-directed RNA polymerase subunit A') (Rpo1')	rpo1N rpoA rpoA1 Saci_0692	Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770)	('7OK0', '7OQ4', '7OQY')	P11512;	2025-06-18	137	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Sulfolobus (genus), Sulfolobus acidocaldarius (species)	Archaea	True
P11513	RPO2_SULAC	('2.7.7.6',)	('SSF64484',)	Evidence at protein level	DNA-directed RNA polymerase subunit Rpo2 (EC 2.7.7.6) (DNA-directed RNA polymerase subunit B)	rpo2 rpoB rpoB' Saci_0693	Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770)	('7OK0', '7OQ4', '7OQY')	P11513;	2025-06-18	141	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Sulfolobus (genus), Sulfolobus acidocaldarius (species)	Archaea	True
P11562	MCRG_METTM	('2.8.4.1',)	('SSF55088',)	Evidence at protein level	Methyl-coenzyme M reductase I subunit gamma (MCR I gamma) (EC 2.8.4.1) (Coenzyme-B sulfoethylthiotransferase gamma)	mcrG MTBMA_c15490	Methanothermobacter marburgensis (strain ATCC BAA-927 / DSM 2133 / JCM 14651 / NBRC 100331 / OCM 82 / Marburg) (Methanobacterium thermoautotrophicum)	('1HBM', '1HBN', '1HBO', '1HBU', '1MRO', '3M1V', '3M2R', '3M2U', '3M2V', '3M30', '3M32', '3POT', '5A0Y', '5G0R', '7B2H', '7SUC', '7SXM')	P11562;	2025-04-09	146	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Methanomada group (clade), Methanobacteria (class), Methanobacteriales (order), Methanobacteriaceae (family), Methanothermobacter (genus), Methanothermobacter marburgensis (species)	Archaea	True
P28061	PSB_THEAC	('3.4.25.1',)	('SSF56235',)	Evidence at protein level	Proteasome subunit beta (EC 3.4.25.1) (20S proteasome beta subunit) (Proteasome core protein PsmB)	psmB Ta0612	Thermoplasma acidophilum (strain ATCC 25905 / DSM 1728 / JCM 9062 / NBRC 15155 / AMRC-C165)	('1PMA', '1YA7', '1YAR', '1YAU', '3C91', '3C92', '3IPM', '3J9I', '3JRM', '3JSE', '3JTL', '5VY3', '5VY4', '6BDF', '6UTF', '6UTG', '6UTH', '6UTI', '6UTJ', '8F66', '8F6A', '8F7K', '9BUZ')	P28061;	2025-06-18	162	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Thermoplasmatota (phylum), Thermoplasmata (class), Thermoplasmatales (order), Thermoplasmataceae (family), Thermoplasma (genus), Thermoplasma acidophilum (species)	Archaea	True
P29082	SOR_ACIAM	('1.13.11.55',)	('SSF54909',)	Evidence at protein level	Sulfur oxygenase/reductase (EC 1.13.11.55) (Sulfur oxygenase reductase) (SOR)	sor	Acidianus ambivalens (Desulfurolobus ambivalens)	('2CB2', '2YAV', '2YAW', '2YAX', '6QJC', '6QKA', '6QKM', '6QMV', '6QNE', '6QO0', '7X9W')	P29082;	2025-06-18	100	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Acidianus (genus)	Archaea	True
P29564	SUMT_METIV	('2.1.1.107',)	('SSF53790',)	Evidence at protein level	Uroporphyrinogen-III C-methyltransferase (Urogen III methylase) (EC 2.1.1.107) (S-adenosyl-L-methionine:uroporphyrinogen III methyltransferase) (SUMT) (Uroporphyrinogen III methylase) (UROM)	cobA corA	Methanobacterium ivanovii	()	P29564;	2025-06-18	99	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Methanomada group (clade), Methanobacteria (class), Methanobacteriales (order), Methanobacteriaceae (family), Methanobacterium (genus)	Archaea	True
P38502	ACKA_METTE	('2.7.2.1',)	('SSF53067',)	Evidence at protein level	Acetate kinase (EC 2.7.2.1) (Acetokinase)	ackA ack	Methanosarcina thermophila	('1G99', '1TUU', '1TUY')	P38502;	2025-04-09	128	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanosarcinales (order), Methanosarcinaceae (family), Methanosarcina (genus)	Archaea	True
P40881	CAH_METTT	('4.2.1.1',)	('SSF51161',)	Evidence at protein level	Carbonic anhydrase (CA) (Cam) (EC 4.2.1.1)	MSTHT_0588	Methanosarcina thermophila (strain ATCC 43570 / DSM 1825 / OCM 12 / VKM B-1830 / TM-1)	('1QQ0', '1QRE', '1QRF', '1QRG', '1QRL', '1QRM', '1THJ', '3OTM', '3OTZ', '3OU9', '3OUP', '3OW5')	P40881;	2025-02-05	126	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanosarcinales (order), Methanosarcinaceae (family), Methanosarcina (genus), Methanosarcina thermophila (species)	Archaea	True
P50455	LEU3_SULTO	('1.1.1.85',)	('SSF53659',)	Evidence at protein level	3-isopropylmalate dehydrogenase (3-IPM-DH) (IMDH) (EC 1.1.1.85) (Beta-IPM dehydrogenase)	leuB STK_04330	Sulfurisphaera tokodaii (strain DSM 16993 / JCM 10545 / NBRC 100140 / 7) (Sulfolobus tokodaii)	('1WPW',)	P50455;	2025-02-05	152	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Sulfurisphaera (genus), Sulfurisphaera tokodaii (species)	Archaea	True
P58315	ALF1_THETK	('4.1.2.13',)	('SSF51569',)	Evidence at protein level	Fructose-bisphosphate aldolase class 1 (EC 4.1.2.13) (Fructose-bisphosphate aldolase class I) (FBP aldolase) (FBPA)	fba TTX_1278	Thermoproteus tenax (strain ATCC 35583 / DSM 2078 / JCM 9277 / NBRC 100435 / Kra 1)	('1OJX', '1OK4', '1OK6', '1W8S', '2YCE')	P58315;	2025-02-05	98	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Thermoproteales (order), Thermoproteaceae (family), Thermoproteus (genus), Thermoproteus tenax (species)	Archaea	True
P61615	IDI2_SACSH	('5.3.3.2',)	('SSF51395',)	Evidence at protein level	Isopentenyl-diphosphate delta-isomerase (IPP isomerase) (EC 5.3.3.2) (Isopentenyl diphosphate:dimethylallyl diphosphate isomerase) (Isopentenyl pyrophosphate isomerase) (Type 2 isopentenyl diphosphate isomerase) (IDI-2)	fni idi J5U23_00185	Saccharolobus shibatae (strain ATCC 51178 / DSM 5389 / JCM 8931 / NBRC 15437 / B12) (Sulfolobus shibatae)	('2ZRU', '2ZRV', '2ZRW', '2ZRX', '2ZRY', '2ZRZ', '3B03', '3B04', '3B05', '3B06', '3VKJ')	P61615;	2025-02-05	86	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus shibatae (species)	Archaea	True
P62426	RL7A_METMP	('3.1.26.5',)	('SSF55315',)	Evidence at protein level	Large ribosomal subunit protein eL8 (50S ribosomal protein L7Ae) (Ribonuclease P protein component Rpp38) (RNase P component Rpp38) (EC 3.1.26.5) (Ribosomal protein L8e)	rpl7ae MMP0641	Methanococcus maripaludis (strain DSM 14266 / JCM 13030 / NBRC 101832 / S2 / LL)	()	P62426;	2025-02-05	106	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Methanomada group (clade), Methanococci (class), Methanococcales (order), Methanococcaceae (family), Methanococcus (genus), Methanococcus maripaludis (species)	Archaea	True
P72010	G1PDH_METTH	('1.1.1.261',)	('SSF56796',)	Evidence at protein level	Glycerol-1-phosphate dehydrogenase [NAD(P)+] (G1P dehydrogenase) (G1PDH) (EC 1.1.1.261) (Enantiomeric glycerophosphate synthase) (sn-glycerol-1-phosphate dehydrogenase)	egsA MTH_610	Methanothermobacter thermautotrophicus (strain ATCC 29096 / DSM 1053 / JCM 10044 / NBRC 100330 / Delta H) (Methanobacterium thermoautotrophicum)	()	P72010;	2025-06-18	147	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Methanomada group (clade), Methanobacteria (class), Methanobacteriales (order), Methanobacteriaceae (family), Methanothermobacter (genus), Methanothermobacter thermautotrophicus (species)	Archaea	True
P72579	OFOB_SULSP	('1.2.7.11',)	('SSF52518',)	Evidence at protein level	2-oxoacid:ferredoxin oxidoreductase subunit beta (OFOR) (EC 1.2.7.11)		Sulfolobus sp	()	P72579;	2024-11-27	66	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Sulfolobus (genus), unclassified Sulfolobus (no rank)	Archaea	True
P84140	G6PI_THELI	('5.3.1.9',)	('SSF51182',)	Evidence at protein level	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	pgiA	Thermococcus litoralis	('1J3P', '1J3Q', '1J3R')	P84140;	2025-02-05	75	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Thermococci (class), Thermococcales (order), Thermococcaceae (family), Thermococcus (genus)	Archaea	True
Q46A52	GLYA_METBF	('2.1.2.1',)	('SSF53383',)	Evidence at protein level	Serine hydroxymethyltransferase (SHMT) (Serine methylase) (EC 2.1.2.1)	glyA Mbar_A2316	Methanosarcina barkeri (strain Fusaro / DSM 804)	()	Q46A52;	2025-06-18	122	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanosarcinales (order), Methanosarcinaceae (family), Methanosarcina (genus), Methanosarcina barkeri (species)	Archaea	True
Q46AN5	SYS2_METBF	('6.1.1.11',)	('SSF55681',)	Evidence at protein level	Type-2 serine--tRNA ligase (EC 6.1.1.11) (Seryl-tRNA synthetase) (SerRS) (Seryl-tRNA(Ser/Sec) synthetase)	serS2 Mbar_A2126	Methanosarcina barkeri (strain Fusaro / DSM 804)	('2CIM', '2CJ9', '2CJA', '2CJB')	Q46AN5;	2025-06-18	121	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanosarcinales (order), Methanosarcinaceae (family), Methanosarcina (genus), Methanosarcina barkeri (species)	Archaea	True
Q49610	FTR_METKA	('2.3.1.101',)	('SSF55112',)	Evidence at protein level	Formylmethanofuran--tetrahydromethanopterin formyltransferase (Ftr) (EC 2.3.1.101) (H4MPT formyltransferase)	ftr MK0116	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	('1FTR', '2FHJ', '2FHK')	Q49610;	2025-06-18	151	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Methanomada group (clade), Methanopyri (class), Methanopyrales (order), Methanopyraceae (family), Methanopyrus (genus), Methanopyrus kandleri (species)	Archaea	True
Q4J9K4	ARNS_SULAC	('2.7.11.1',)	('SSF56112',)	Evidence at protein level	Serine/threonine-protein kinase ArnS (Ser/Thr protein kinase ArnS) (EC 2.7.11.1) (Archaellum regulatory network protein ArnS)	arnS Saci_1181	Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770)	()	Q4J9K4;	2025-06-18	110	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Sulfolobus (genus), Sulfolobus acidocaldarius (species)	Archaea	True
Q4JC35	KDGA_SULAC	('4.1.2.55',)	('SSF51569',)	Evidence at protein level	2-dehydro-3-deoxy-phosphogluconate/2-dehydro-3-deoxy-6-phosphogalactonate aldolase (EC 4.1.2.55)	Saci_0225	Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770)	('2NUW', '2NUX', '2NUY')	Q4JC35;	2025-04-09	104	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Sulfolobus (genus), Sulfolobus acidocaldarius (species)	Archaea	True
Q4JC68	XPD_SULAC	('5.6.2.3',)	('SSF52540',)	Evidence at protein level	ATP-dependent DNA helicase XPD (SaXPD) (EC 5.6.2.3) (DNA 5'-3' helicase XPD)	xpd Saci_0192	Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770)	('3CRV', '3CRW', '5H8C')	Q4JC68;	2025-06-18	113	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Sulfolobus (genus), Sulfolobus acidocaldarius (species)	Archaea	True
Q50837	HIS3_METVA	('3.5.4.19',)	('SSF141734',)	Evidence at protein level	Phosphoribosyl-AMP cyclohydrolase (PRA-CH) (EC 3.5.4.19)	hisI	Methanococcus vannielii	()	Q50837;	2025-06-18	96	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Methanomada group (clade), Methanococci (class), Methanococcales (order), Methanococcaceae (family), Methanococcus (genus)	Archaea	True
Q51742	OTCA_PYRFU	('2.1.3.3',)	('SSF53671',)	Evidence at protein level	Ornithine carbamoyltransferase, anabolic (OTCase) (EC 2.1.3.3)	argF PF0594	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	('1A1S', '1PVV')	Q51742;	2025-06-18	170	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Thermococci (class), Thermococcales (order), Thermococcaceae (family), Pyrococcus (genus), Pyrococcus furiosus (species)	Archaea	True
Q57580	ARFB_METJA	('3.5.1.102',)	('SSF102215',)	Evidence at protein level	2-amino-5-formylamino-6-ribosylaminopyrimidin-4(3H)-one 5'-monophosphate deformylase (FAPy deformylase) (EC 3.5.1.102) (Formamide hydrolase)	arfB MJ0116	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	()	Q57580;	2025-06-18	98	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Methanomada group (clade), Methanococci (class), Methanococcales (order), Methanocaldococcaceae (family), Methanocaldococcus (genus), Methanocaldococcus jannaschii (species)	Archaea	True
Q57645	ARGJ_METJA	('2.3.1.35',)	('SSF56266',)	Evidence at protein level	Glutamate N-acetyltransferase (EC 2.3.1.35) (Ornithine acetyltransferase) (OATase) (Ornithine transacetylase) [Cleaved into: Glutamate N-acetyltransferase alpha chain; Glutamate N-acetyltransferase beta chain]	argJ MJ0186	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	()	Q57645;	2025-06-18	137	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Methanomada group (clade), Methanococci (class), Methanococcales (order), Methanocaldococcaceae (family), Methanocaldococcus (genus), Methanocaldococcus jannaschii (species)	Archaea	True
Q57679	IXTPA_METJA	('3.6.1.66',)	('SSF52972',)	Evidence at protein level	dITP/XTP pyrophosphatase (EC 3.6.1.66) (Hypoxanthine/xanthine dNTP pyrophosphatase) (Non-canonical purine NTP pyrophosphatase) (Non-standard purine NTP pyrophosphatase) (Nucleoside-triphosphate diphosphatase) (Nucleoside-triphosphate pyrophosphatase) (NTPase) (Nucleotide triphosphatase)	MJ0226	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	('1B78', '2MJP')	Q57679;	2025-06-18	146	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Methanomada group (clade), Methanococci (class), Methanococcales (order), Methanocaldococcaceae (family), Methanocaldococcus (genus), Methanocaldococcus jannaschii (species)	Archaea	True
Q57763	SPEH_METJA	('4.1.1.50',)	('SSF56276',)	Evidence at protein level	S-adenosylmethionine decarboxylase proenzyme (AdoMetDC) (SAMDC) (EC 4.1.1.50) [Cleaved into: S-adenosylmethionine decarboxylase beta chain; S-adenosylmethionine decarboxylase alpha chain]	speH MJ0315	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	()	Q57763;	2025-06-18	135	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Methanomada group (clade), Methanococci (class), Methanococcales (order), Methanocaldococcaceae (family), Methanocaldococcus (genus), Methanocaldococcus jannaschii (species)	Archaea	True
